GOOGL,UPDATE 2-China's Baidu says mobile investment a priority as Q3 revenue falls shortLenovo closes $2.91 bln acquisition of Motorola unit from GoogleTwitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation.  Twitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation. BEIJING, Oct 30 China's Lenovo Group Ltd  said Thursday it has closed its $2.91 bln acquisition of the Motorola handset unit from Google Inc, paving the way for a fresh assault on the U.S. smartphone market.Twitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation.   Lenovo closes $2.91 bln acquisition of Motorola unit from GoogleTwitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation.  Twitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation. BEIJING, Oct 30 China's Lenovo Group Ltd  said Thursday it has closed its $2.91 bln acquisition of the Motorola handset unit from Google Inc, paving the way for a fresh assault on the U.S. smartphone market.Twitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation.  * Forecasts 45.4 to 49.6 percent rise in 4Q revenue   (Recasts with executive comments, adds details, analyst comment)Lenovo closes $2.91 bln acquisition of Motorola unit from GoogleTwitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation.  Twitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation. BEIJING, Oct 30 China's Lenovo Group Ltd  said Thursday it has closed its $2.91 bln acquisition of the Motorola handset unit from Google Inc, paving the way for a fresh assault on the U.S. smartphone market.Twitter product chief sidelined as user engagement slides SAN FRANCISCO, Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc, in the latest executive reshuffle at the online messaging service, according to a source familiar with the situation.   
MSFT,Microsoft launches wearable fitness device for $199 Oct 30 Microsoft Corp launched a device called "Microsoft Band" that will allow users to monitor their fitness and exercise regime, marking the world's largest software company's debut into the wearable technology market. 
MS,MOVES-Morgan Stanley appoints Tevfik Aksoy country head for Turkey Oct 30 Morgan Stanley said it appointed Tevfik Aksoy the country head for Turkey. 
NOV,National Oilwell profit boosted by rig technology business Oct 30 National Oilwell Varco Inc, the largest U.S. oilfield equipment provider, reported a 10 percent rise in quarterly profit, helped by strong performance in its rig technology business that readies oil and gas wells for production. 
NFLX,Canadian broadcaster Bell to launch service to rival Netflix, Shomi TORONTO, Oct 30 Bell Media, the Canadian broadcaster, said on Thursday it plans to launch a new video streaming service devoted exclusively to television content, as it races to counter the threat posed to its cable service from rival streaming services like Netflix Inc and Shomi. 
NEM,Newmont third-quarter profit falls on lower metals prices, outputUPDATE 2-Newmont earnings beat forecasts, gold miner cuts cost outlook Oct 30 Newmont Mining Corp reported lower third-quarter earnings on Thursday but the largest U.S.-based gold miner beat market expectations and also reduced its forecast for gold production costs this year.  UPDATE 2-Newmont earnings beat forecasts, gold miner cuts cost outlook Oct 30 Newmont Mining Corp reported lower third-quarter earnings on Thursday but the largest U.S.-based gold miner beat market expectations and also reduced its forecast for gold production costs this year. Oct 30 Newmont Mining Corp reported a smaller third-quarter profit on Thursday as gold and copper prices and production fell.UPDATE 2-Newmont earnings beat forecasts, gold miner cuts cost outlook Oct 30 Newmont Mining Corp reported lower third-quarter earnings on Thursday but the largest U.S.-based gold miner beat market expectations and also reduced its forecast for gold production costs this year.  
SBUX,Starbucks Americas sales weaker than expectedStarbucks sees no coffee shortages despite Brazil's droughtStarbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.   Starbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  NEW YORK, Oct 30 Starbucks Corp, the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.Starbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.    Starbucks sees no coffee shortages despite Brazil's droughtStarbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.   Starbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  NEW YORK, Oct 30 Starbucks Corp, the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.Starbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.   Oct 30 Starbucks Corp on Thursday reported sales at established cafes in its U.S.-dominated Americas region that missed Wall Street expectations in the latest quarter, despite the early return of the popular Pumpkin Spice latte.Starbucks sees no coffee shortages despite Brazil's droughtStarbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.   Starbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  NEW YORK, Oct 30 Starbucks Corp, the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.Starbucks sees no coffee shortages despite Brazil's droughtUPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.  UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent. NEW YORK Starbucks Corp , the world's biggest coffee chain, sees no supply shortages in beans, even as drought and disease hinder crops in Latin America and prices remain near 2012 highs.UPDATE 3-Starbucks Americas sales disappoint on softer traffic Oct 30 Starbucks Corp's early re-launch of its popular Pumpkin Spice latte drink failed to heat up business at its U.S. cafes, disappointing Wall Street and sending the company's shares down almost 5 percent.    
STT,Pimco pulled futures-clearing business from State Street -WSJ Oct 30 Pacific Investment Management Co. in the past month pulled all its futures-clearing business from a unit of State Street Corp. after State Street asked Pimco to reduce some positions, the Wall Street Journal reported, citing people familiar with the matter. 
KO,UPDATE 1-Coca-Cola to buy 29 pct stake in Indonesian unit for $500 mln * Deal helps Indonesian business cut costs and grow customer base   (Adds shares, detail) 
MOS,Fertilizer maker Mosaic's quarterly profit jumps 63 pctUPDATE 2-Mosaic sees record 2015 global phosphate, potash sales; profit jumps Oct 30 Mosaic Co on Thursday forecast record-high global phosphate and potash shipments in 2015 despite concerns that weak crop prices would reduce farmers' fertilizer purchases.  UPDATE 2-Mosaic sees record 2015 global phosphate, potash sales; profit jumps Oct 30 Mosaic Co on Thursday forecast record-high global phosphate and potash shipments in 2015 despite concerns that weak crop prices would reduce farmers' fertilizer purchases. Oct 30 U.S. fertilizer company Mosaic Co's  quarterly profit jumped 63 percent as it sold more phosphate at higher prices.UPDATE 2-Mosaic sees record 2015 global phosphate, potash sales; profit jumps Oct 30 Mosaic Co on Thursday forecast record-high global phosphate and potash shipments in 2015 despite concerns that weak crop prices would reduce farmers' fertilizer purchases.  
UTX,UPDATE 1-Pratt wins $1.05 bln U.S. deal for 48 more F-35 engines WASHINGTON, Oct 30 Engine maker Pratt & Whitney on Thursday said it had won a contract to build an eighth batch of 48 engines for the F-35 fighter jet built by Lockheed Martin Corp, bringing the total value of the deal to $1.05 billion. 
