AGN,UPDATE 2-ValueAct returns to Valeant board, plans to raise stakeShareholder T. Rowe Price urges Allergan to hold off on deals Sept 26 T. Rowe Price, the second largest shareholder in Allergan Inc, said on Friday that it wants the company to hold off on making major moves before a Dec. 18 special shareholder meeting, and criticized the board's corporate governance.  Shareholder T. Rowe Price urges Allergan to hold off on deals Sept 26 T. Rowe Price, the second largest shareholder in Allergan Inc, said on Friday that it wants the company to hold off on making major moves before a Dec. 18 special shareholder meeting, and criticized the board's corporate governance. Sept 25 Hedge fund ValueAct Capital said on Thursday it would return to the board of directors of Valeant Pharmaceuticals International Inc, which is pursuing a hostile takeover offer for Allergan Inc, and that it planned to increase its stake in the company.Shareholder T. Rowe Price urges Allergan to hold off on deals Sept 26 T. Rowe Price, the second largest shareholder in Allergan Inc, said on Friday that it wants the company to hold off on making major moves before a Dec. 18 special shareholder meeting, and criticized the board's corporate governance.  
HRS,UPDATE 1-FAA hopes to restore air traffic in Chicago area in coming days WASHINGTON, Sept 26 The fire set by an employee of Harris Corp at a Chicago-area air traffic control center on Friday may have caused significant damage, but the Federal Aviation Administration (FAA) hopes to restore air traffic to relatively normal levels over the next few days, U.S. government officials said. 
HPQ,U.S. judge scrutinizes HP shareholder deal in Autonomy case SAN FRANCISCO, Sept 26 A U.S. judge on Friday sharply questioned provisions of a shareholder settlement that would release Hewlett-Packard Co executives from liability over the computing company's botched acquisition of Autonomy Plc. 
INTC,Intel to invest $1.5 bln in 20 pct stake in Chinese semiconductor companiesIntel to invest $1.5 billion in 20 percent stake in Chinese semiconductor companiesUPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc.  UPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc. BEIJING Intel Corp will invest $1.5 billion in a 20 percent stake in two semiconductor units of China's state-owned Tsinghua Unigroup, the Chinese company said on its website on Friday.UPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc.   Intel to invest $1.5 billion in 20 percent stake in Chinese semiconductor companiesUPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc.  UPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc. BEIJING Intel Corp will invest $1.5 billion in a 20 percent stake in two semiconductor units of China's state-owned Tsinghua Unigroup, the Chinese company said on its website on Friday.UPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc.  BEIJING, Sept 26 Intel Corp will invest $1.5 billion in a 20 percent stake in two semiconductor units of China's state-owned Tsinghua Unigroup, the Chinese company said on its website on Friday.Intel to invest $1.5 billion in 20 percent stake in Chinese semiconductor companiesUPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc.  UPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc. BEIJING Intel Corp will invest $1.5 billion in a 20 percent stake in two semiconductor units of China's state-owned Tsinghua Unigroup, the Chinese company said on its website on Friday.UPDATE 3-Intel to invest up to $1.5 bln in two Chinese mobile chipmakers BEIJING/SAN FRANCISCO, Sept 26 Intel Corp  said it will pay as much as $1.5 billion for a 20 percent stake in two mobile chipmakers with ties to the Chinese government, in the hopes of catching up in a smartphone chip industry dominated by rival Qualcomm Inc.   
MDT,DEALTALK-New U.S. tax rules may lead Medtronic to redo inversion deal NEW YORK, Sept 26 U.S. medical device maker Medtronic Inc is likely to try to renegotiate the structure and terms of its $42.9 billion deal to buy Ireland's Covidien Plc in response to new U.S. tax rules, according to people familiar with the situation. 
MON,UPDATE 2-U.S. says unapproved genetically modified wheat found in MontanaUnapproved GMO wheat find should not hurt U.S. exports -trade groupUnapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.  Unapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels. Sept 26 U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co.  genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.Unapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.   Unapproved GMO wheat find should not hurt U.S. exports -trade groupUnapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.  Unapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels. Sept 26 U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co.  genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.Unapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.  Sept 26 Monsanto Co's experimental genetically engineered wheat, never approved for sale, has been found growing in a second U.S. state, and regulators said on Friday they could not explain how the plants escaped field trials that ended almost a decade ago.Unapproved GMO wheat find should not hurt U.S. exports -trade groupUnapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.  Unapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels. Sept 26 U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co.  genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.Unapproved GMO wheat find should not hurt U.S. exports: trade group U.S. wheat exports should not be hurt by the second discovery of experimental Monsanto Co. genetically modified wheat growing in a U.S. state where it was not approved, industry leaders said on Friday, because the wheat is not believed to be in commercial channels.   
MS,Morgan Stanley, StanChart picked to manage India share sales -sources MUMBAI, Sept 26 Morgan Stanley and Standard Chartered are among six banks picked to manage the sales of shares in two state-run Indian companies, sources directly involved in the deals said on Friday. 
NKE,US STOCKS-Blackberry, Nike among most active before opening bellUPDATE 1-Nike shares spike as profit beats estimates Sept 26 Nike Inc's shares rose as much as 11 percent to a record high after the world's largest sportswear maker reported a better-than-expected quarterly profit, prompting at least 13 brokerages to raise their price targets on its stock.  UPDATE 1-Nike shares spike as profit beats estimates Sept 26 Nike Inc's shares rose as much as 11 percent to a record high after the world's largest sportswear maker reported a better-than-expected quarterly profit, prompting at least 13 brokerages to raise their price targets on its stock. NEW YORK, Sept 26 U.S.-listed shares of Blackberry Ltd were leading premarket actives on the Nasdaq Friday after the company posted quarterly results.UPDATE 1-Nike shares spike as profit beats estimates Sept 26 Nike Inc's shares rose as much as 11 percent to a record high after the world's largest sportswear maker reported a better-than-expected quarterly profit, prompting at least 13 brokerages to raise their price targets on its stock.  
ORCL,Oracle warns more than 30 products vulnerable to 'Shellshock' BOSTON, Sept 26 Oracle Corp warned customers on Friday that more than 30 products are vulnerable to the "Shellshock" bug, including its high-end Exadata computer systems. 
SRCL,UPDATE 1-Utah opens criminal probe into Stericycle medical waste incinerator Sept 25 Utah Governor Gary Herbert asked the state's attorney general on Thursday to open a criminal probe into allegations of misconduct at a medical waste incinerator that environmental activists have accused of polluting the air. 
TROW,Shareholder T. Rowe Price urges Allergan to hold off on deals Sept 26 T. Rowe Price, the second largest shareholder in Allergan Inc, said on Friday that it wants the company to hold off on making major moves before a Dec. 18 special shareholder meeting, and criticized the board's corporate governance. 
CLX,Venezuelan workers occupy abandoned Clorox plant VALLES DEL TUY, Venezuela, Sept 26 Hundreds of workers on Friday were occupying two plants belonging to Clorox Co, the U.S. cleaning products maker that has left Venezuela because of the difficult economic conditions. 
UHS,Universal Health buys UK mental health services company Cygnet Sept 26 Universal Health Services Inc  said it bought British mental health facilities operator Cygnet Health Care Ltd in a deal valued at about $335 million, to enter the UK market. 
WM,UPDATE 2-Waste management firm Shanks cuts forecast, shares sink Sept 26 Waste management company Shanks Group Plc warned that full-year results would be 15 percent below its estimates as trading conditions worsened at its solid-waste business in Belgium, the Netherlands and Luxembourg. 
WYNN,Casino mogul Wynn sues short-seller Chanos for alleged slander Sept 26 Casino mogul Steve Wynn has filed a lawsuit accusing prominent short-seller Jim Chanos of slander. 
